apk_path,output_path,reason
downloaded_apk/5k-10k/com.moviemusicquiz_13.apk,decompiled_files/5k-10k/com.moviemusicquiz_13,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.ludo.nft_6.apk,decompiled_files/5k-10k/com.ludo.nft_6,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.aimmanager.atlas_1057.apk,decompiled_files/5k-10k/com.aimmanager.atlas_1057,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.oracle.cxm.salescloud_220408.apk,decompiled_files/5k-10k/com.oracle.cxm.salescloud_220408,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.adsvlog.adsvlog_wallet_7.apk,decompiled_files/5k-10k/com.adsvlog.adsvlog_wallet_7,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.railer.face_161.apk,decompiled_files/5k-10k/com.railer.face_161,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.vladmadgames.numbers.fantasy_5.apk,decompiled_files/5k-10k/com.vladmadgames.numbers.fantasy_5,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.stackfield.stackfieldapp_116.apk,decompiled_files/5k-10k/com.stackfield.stackfieldapp_116,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.levapatilmatrimony_194.apk,decompiled_files/5k-10k/com.levapatilmatrimony_194,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.paschimnepalbusassc_39.apk,decompiled_files/5k-10k/com.paschimnepalbusassc_39,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/ru.FoodSoul.KovrovEdoSushi_2022100106.apk,decompiled_files/5k-10k/ru.FoodSoul.KovrovEdoSushi_2022100106,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.vpnproxy.supervpn.unblock.free.vpn_12.apk,decompiled_files/5k-10k/com.vpnproxy.supervpn.unblock.free.vpn_12,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.opensolar.app_110.apk,decompiled_files/5k-10k/com.opensolar.app_110,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.mildlyclassic.clientbooking_31.apk,decompiled_files/5k-10k/com.mildlyclassic.clientbooking_31,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.yonigold.connections_23.apk,decompiled_files/5k-10k/com.yonigold.connections_23,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/co.arya.incl_51.apk,decompiled_files/5k-10k/co.arya.incl_51,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/hotel.booking.room_9.apk,decompiled_files/5k-10k/hotel.booking.room_9,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/co.ke.fortune.fortune_122.apk,decompiled_files/5k-10k/co.ke.fortune.fortune_122,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/i2i.date.i2i.ifazility_date_75.apk,decompiled_files/5k-10k/i2i.date.i2i.ifazility_date_75,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/wolfoo.birthdayparty.celebrate.kidgame.toddler_104.apk,decompiled_files/5k-10k/wolfoo.birthdayparty.celebrate.kidgame.toddler_104,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/co.martin.torque_33.apk,decompiled_files/5k-10k/co.martin.torque_33,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.miracle.mydictionary_21.apk,decompiled_files/5k-10k/com.miracle.mydictionary_21,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.gametector_87.apk,decompiled_files/5k-10k/com.gametector_87,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/hu.tell.gcuser_666.apk,decompiled_files/5k-10k/hu.tell.gcuser_666,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.crises.control_87.apk,decompiled_files/5k-10k/com.crises.control_87,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.epiccode.allradiorussia_7.apk,decompiled_files/5k-10k/com.epiccode.allradiorussia_7,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.plussabi.sabiai_121.apk,decompiled_files/5k-10k/com.plussabi.sabiai_121,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.ifsalpha.tilia_121.apk,decompiled_files/5k-10k/com.ifsalpha.tilia_121,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.cinnova.propertyobsession_142.apk,decompiled_files/5k-10k/com.cinnova.propertyobsession_142,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.MuslimRefliction.ShamailMuhammadiyah_49.apk,decompiled_files/5k-10k/com.MuslimRefliction.ShamailMuhammadiyah_49,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.mvmrealtime.android_86.apk,decompiled_files/5k-10k/com.mvmrealtime.android_86,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.tesseractmobile.evolution_100514.apk,decompiled_files/5k-10k/com.tesseractmobile.evolution_100514,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.m6.cookbook_11.apk,decompiled_files/5k-10k/com.m6.cookbook_11,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.frontavenue.hseqmaster.safetynet_4039.apk,decompiled_files/5k-10k/com.frontavenue.hseqmaster.safetynet_4039,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/cn.chihiros.chihiros_magic_new_81.apk,decompiled_files/5k-10k/cn.chihiros.chihiros_magic_new_81,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.shopify.shopifyapp_77.apk,decompiled_files/5k-10k/com.shopify.shopifyapp_77,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/pro.dsplayer.app_1015.apk,decompiled_files/5k-10k/pro.dsplayer.app_1015,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/co.diy4.zpogs_2.apk,decompiled_files/5k-10k/co.diy4.zpogs_2,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/okasan.com.stock365.mobile_11.apk,decompiled_files/5k-10k/okasan.com.stock365.mobile_11,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.CharmingAgency.FortunePlanesBattleRoyale_4.apk,decompiled_files/5k-10k/com.CharmingAgency.FortunePlanesBattleRoyale_4,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/net.advance.devils.android_1032210251.apk,decompiled_files/5k-10k/net.advance.devils.android_1032210251,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.HDMStudio.mythological.minecraft.games.free_3.apk,decompiled_files/5k-10k/com.HDMStudio.mythological.minecraft.games.free_3,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.ode.android.etis_630.apk,decompiled_files/5k-10k/com.ode.android.etis_630,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.pencit.abdur.bridgepocket_57.apk,decompiled_files/5k-10k/com.pencit.abdur.bridgepocket_57,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.smartwel.smartbc_34.apk,decompiled_files/5k-10k/com.smartwel.smartbc_34,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/ro.bino.noteincatalog_244.apk,decompiled_files/5k-10k/ro.bino.noteincatalog_244,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.franceya.members_4.apk,decompiled_files/5k-10k/com.franceya.members_4,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.nextguidance.sultanjalaladdinmanguberdi.ottomanempiremongol.cenghiskhan.turkish_6.apk,decompiled_files/5k-10k/com.nextguidance.sultanjalaladdinmanguberdi.ottomanempiremongol.cenghiskhan.turkish_6,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.Gcenter.Raid.Royal.TowerDefense.TD_45.apk,decompiled_files/5k-10k/com.Gcenter.Raid.Royal.TowerDefense.TD_45,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.cpblfans_26678093.apk,decompiled_files/5k-10k/com.cpblfans_26678093,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/net.liberador.app_18.apk,decompiled_files/5k-10k/net.liberador.app_18,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/com.niveales.grimper_255.apk,decompiled_files/5k-10k/com.niveales.grimper_255,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/5k-10k/co.jorah.vuebx_10.apk,decompiled_files/5k-10k/co.jorah.vuebx_10,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.dreamgirl.dholak_1.apk,decompiled_files/1M-5M/com.dreamgirl.dholak_1,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/grasea.familife_226.apk,decompiled_files/1M-5M/grasea.familife_226,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.pixel.art.coloring.color.number.paint.skull_65.apk,decompiled_files/1M-5M/com.pixel.art.coloring.color.number.paint.skull_65,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.bykea.pk_112.apk,decompiled_files/1M-5M/com.bykea.pk_112,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.control3d_261.apk,decompiled_files/1M-5M/com.control3d_261,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.care.android.careview_1884.apk,decompiled_files/1M-5M/com.care.android.careview_1884,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.tomtom.speedcams.android.map_6632.apk,decompiled_files/1M-5M/com.tomtom.speedcams.android.map_6632,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.jane.android_336.apk,decompiled_files/1M-5M/com.jane.android_336,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.aiscan_34.apk,decompiled_files/1M-5M/com.aiscan_34,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.aps.euro.truck.cargo.driving.sim_14.apk,decompiled_files/1M-5M/com.aps.euro.truck.cargo.driving.sim_14,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.raneen.mobapp_300.apk,decompiled_files/1M-5M/com.raneen.mobapp_300,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.shoyo.znakovi_169.apk,decompiled_files/1M-5M/com.shoyo.znakovi_169,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.lawfully.lawfully_ai_tracker_420.apk,decompiled_files/1M-5M/com.lawfully.lawfully_ai_tracker_420,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/jp.co.c2inc.deepsleep.pokemedi_277.apk,decompiled_files/1M-5M/jp.co.c2inc.deepsleep.pokemedi_277,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.bushiroad.en.bangdreamgbp_91.apk,decompiled_files/1M-5M/com.bushiroad.en.bangdreamgbp_91,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.haegin.overdox_61.apk,decompiled_files/1M-5M/com.haegin.overdox_61,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.acpl.registersdk_46.apk,decompiled_files/1M-5M/com.acpl.registersdk_46,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.weebly.android_23120516.apk,decompiled_files/1M-5M/com.weebly.android_23120516,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/cz.ulikeit.damejidlo_241200174.apk,decompiled_files/1M-5M/cz.ulikeit.damejidlo_241200174,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.chrono24.mobile_5725.apk,decompiled_files/1M-5M/com.chrono24.mobile_5725,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.hectopixel.fruitdash_27.apk,decompiled_files/1M-5M/com.hectopixel.fruitdash_27,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.leorus.rushrun_3020.apk,decompiled_files/1M-5M/com.leorus.rushrun_3020,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.jiecode.taiwanrailway_195.apk,decompiled_files/1M-5M/com.jiecode.taiwanrailway_195,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.fifa.plus.android_8631.apk,decompiled_files/1M-5M/com.fifa.plus.android_8631,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.compassfree.digitalcompass.forandroid.app_10.apk,decompiled_files/1M-5M/com.compassfree.digitalcompass.forandroid.app_10,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/ludo.lush.games.video.calling_162.apk,decompiled_files/1M-5M/ludo.lush.games.video.calling_162,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.funbox.englishkid_132.apk,decompiled_files/1M-5M/com.funbox.englishkid_132,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/app.horoscope1_5.com_615.apk,decompiled_files/1M-5M/app.horoscope1_5.com_615,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.boat.Xtend.two_21.apk,decompiled_files/1M-5M/com.boat.Xtend.two_21,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.remitly.androidapp_7293.apk,decompiled_files/1M-5M/com.remitly.androidapp_7293,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.transfergo.android_41260004.apk,decompiled_files/1M-5M/com.transfergo.android_41260004,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.mirzahuseyn.azestickers_114.apk,decompiled_files/1M-5M/com.mirzahuseyn.azestickers_114,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.kellytechnology.NOAA_Now_253.apk,decompiled_files/1M-5M/com.kellytechnology.NOAA_Now_253,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.moi.covid19_3032120.apk,decompiled_files/1M-5M/com.moi.covid19_3032120,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/io.maqsad_640.apk,decompiled_files/1M-5M/io.maqsad_640,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.lydia_32292.apk,decompiled_files/1M-5M/com.lydia_32292,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.com2us.kbomanager.normal2.freefull.google.global.android.common_166.apk,decompiled_files/1M-5M/com.com2us.kbomanager.normal2.freefull.google.global.android.common_166,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.go.bacord.second_790.apk,decompiled_files/1M-5M/com.go.bacord.second_790,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.dolphingames.fun.santa.runner_46.apk,decompiled_files/1M-5M/com.dolphingames.fun.santa.runner_46,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.chatium.app_379.apk,decompiled_files/1M-5M/com.chatium.app_379,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.lincarton.magnum3_10569.apk,decompiled_files/1M-5M/com.lincarton.magnum3_10569,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.simplicity.zgadnij_co_to_1000040.apk,decompiled_files/1M-5M/com.simplicity.zgadnij_co_to_1000040,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/gpm.tnt_premier_368993.apk,decompiled_files/1M-5M/gpm.tnt_premier_368993,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.JamieParish.TheWanderer_1679.apk,decompiled_files/1M-5M/com.JamieParish.TheWanderer_1679,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.openmygame.magicwordsearch_2010009.apk,decompiled_files/1M-5M/com.openmygame.magicwordsearch_2010009,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.finwizard.fisdom_308.apk,decompiled_files/1M-5M/com.finwizard.fisdom_308,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/es.nooddle_240.apk,decompiled_files/1M-5M/es.nooddle_240,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.journey.app_702.apk,decompiled_files/1M-5M/com.journey.app_702,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.ewygo.minesweeper_21.apk,decompiled_files/1M-5M/com.ewygo.minesweeper_21,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.gucci.gucciapp_843.apk,decompiled_files/1M-5M/com.gucci.gucciapp_843,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.inverseai.noice_reducer_2000093.apk,decompiled_files/1M-5M/com.inverseai.noice_reducer_2000093,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/cpro.freestuff_30007.apk,decompiled_files/1M-5M/cpro.freestuff_30007,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.worldpackers.travelers_451.apk,decompiled_files/1M-5M/com.worldpackers.travelers_451,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.readygo.aps.gp_1052.apk,decompiled_files/1M-5M/com.readygo.aps.gp_1052,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/cube.arena.game_37.apk,decompiled_files/1M-5M/cube.arena.game_37,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.cast.to.tv.screen.mirroring.smart.view_22.apk,decompiled_files/1M-5M/com.cast.to.tv.screen.mirroring.smart.view_22,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/cz.alza.eshop_346.apk,decompiled_files/1M-5M/cz.alza.eshop_346,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.simon.app.simonmalls_6551.apk,decompiled_files/1M-5M/com.simon.app.simonmalls_6551,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/jp.co.paperboy.minne.app_9014000.apk,decompiled_files/1M-5M/jp.co.paperboy.minne.app_9014000,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.champion.cubes_300008582.apk,decompiled_files/1M-5M/com.champion.cubes_300008582,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.akpublish.zombie_272.apk,decompiled_files/1M-5M/com.akpublish.zombie_272,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.emiratesnbd.android_186.apk,decompiled_files/1M-5M/com.emiratesnbd.android_186,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.sega.chainchronicle_46091.apk,decompiled_files/1M-5M/com.sega.chainchronicle_46091,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.mobiledatalabs.mileiq_236549.apk,decompiled_files/1M-5M/com.mobiledatalabs.mileiq_236549,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.hunkemoller_2654.apk,decompiled_files/1M-5M/com.hunkemoller_2654,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.yelp.android.biz_26233111.apk,decompiled_files/1M-5M/com.yelp.android.biz_26233111,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.autolist.autolist_445.apk,decompiled_files/1M-5M/com.autolist.autolist_445,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.isarinteractive.skat.android.ad_5220428.apk,decompiled_files/1M-5M/com.isarinteractive.skat.android.ad_5220428,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/1M-5M/com.photo.suit.editor_10.apk,decompiled_files/1M-5M/com.photo.suit.editor_10,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.kanetest.dmm520_11.apk,decompiled_files/500-1k/com.kanetest.dmm520_11,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.timetocount_103.apk,decompiled_files/500-1k/com.timetocount_103,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/es.epi.emporda_74.apk,decompiled_files/500-1k/es.epi.emporda_74,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.epicoro.heisting_3.apk,decompiled_files/500-1k/com.epicoro.heisting_3,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.trainerize.fitness365_706030.apk,decompiled_files/500-1k/com.trainerize.fitness365_706030,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/de.abrahamapplication.answer_17.apk,decompiled_files/500-1k/de.abrahamapplication.answer_17,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.vplans_35.apk,decompiled_files/500-1k/com.vplans_35,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/appinventor.ai_ghzghkg.Taka_70.apk,decompiled_files/500-1k/appinventor.ai_ghzghkg.Taka_70,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.mobly.app_123.apk,decompiled_files/500-1k/com.mobly.app_123,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/co.alexis.sokid_22.apk,decompiled_files/500-1k/co.alexis.sokid_22,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.valueapp.CafeZelik_581.apk,decompiled_files/500-1k/com.valueapp.CafeZelik_581,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.apextiming.kartingdenantes_5.apk,decompiled_files/500-1k/com.apextiming.kartingdenantes_5,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.truno.myworx_10.apk,decompiled_files/500-1k/com.truno.myworx_10,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.moodlemobile.altamar.educativa_30305.apk,decompiled_files/500-1k/com.moodlemobile.altamar.educativa_30305,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.schauer_agrotronic.enro_smart_39.apk,decompiled_files/500-1k/com.schauer_agrotronic.enro_smart_39,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/be.bbconsulting.unrestricted_303000.apk,decompiled_files/500-1k/be.bbconsulting.unrestricted_303000,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.aiu_inc.aiub2b_5.apk,decompiled_files/500-1k/com.aiu_inc.aiub2b_5,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.maxbrain.maxbrain_5000045.apk,decompiled_files/500-1k/com.maxbrain.maxbrain_5000045,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.Toytron.FutureBookAR_23.apk,decompiled_files/500-1k/com.Toytron.FutureBookAR_23,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.maxcom.fw735sos_9.apk,decompiled_files/500-1k/com.maxcom.fw735sos_9,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.redvision.rudra_finserve_7.apk,decompiled_files/500-1k/com.redvision.rudra_finserve_7,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/vn.com.msm.kog_19.apk,decompiled_files/500-1k/vn.com.msm.kog_19,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.keepprep.teas_6.apk,decompiled_files/500-1k/com.keepprep.teas_6,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.crewstudio.app_32.apk,decompiled_files/500-1k/com.crewstudio.app_32,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.rexel.storefront.releaseplatt_46.apk,decompiled_files/500-1k/com.rexel.storefront.releaseplatt_46,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.zealStaff.dev_50014.apk,decompiled_files/500-1k/com.zealStaff.dev_50014,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.coptin.sds_1949839.apk,decompiled_files/500-1k/com.coptin.sds_1949839,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.multilinetech.OBPrism2_41.apk,decompiled_files/500-1k/com.multilinetech.OBPrism2_41,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/ipmid.copypaste_7.apk,decompiled_files/500-1k/ipmid.copypaste_7,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.theglaucomacommunity_23.apk,decompiled_files/500-1k/com.theglaucomacommunity_23,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.sgh.uspolice.cargoplane.transport_7.apk,decompiled_files/500-1k/com.sgh.uspolice.cargoplane.transport_7,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.bishrulhaq.learnenglish_6.apk,decompiled_files/500-1k/com.bishrulhaq.learnenglish_6,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.phorest.intercoiffeurpfister_88.apk,decompiled_files/500-1k/com.phorest.intercoiffeurpfister_88,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.threesixtycomm.smarthome_490.apk,decompiled_files/500-1k/com.threesixtycomm.smarthome_490,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/io.weave.kenzai_300003070.apk,decompiled_files/500-1k/io.weave.kenzai_300003070,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/uk.co.ontrac.eswp_95.apk,decompiled_files/500-1k/uk.co.ontrac.eswp_95,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/sanad.yemoney_31.apk,decompiled_files/500-1k/sanad.yemoney_31,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.Anoa.PI3D_18.apk,decompiled_files/500-1k/com.Anoa.PI3D_18,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.woodlanddailydemocrat.android.prod_2022030144.apk,decompiled_files/500-1k/com.woodlanddailydemocrat.android.prod_2022030144,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/co.iron.qusge_62.apk,decompiled_files/500-1k/co.iron.qusge_62,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/500-1k/com.subsplash.thechurchapp.thenarrowroadchurch_2286.apk,decompiled_files/500-1k/com.subsplash.thechurchapp.thenarrowroadchurch_2286,Crash: [Errno 2] No such file or directory: 'jadx'
